id,feature_2
802,54623.908796499505
803,54625.901495684
804,54627.891717926665
805,54629.879469377585
806,54631.86475616395
807,54633.847584390205
808,54635.82796013812
809,54637.80588946695
810,54639.78137841351
811,54641.7544329923
812,54643.7250591956
813,54645.69326299363
814,54647.659050334565
815,54649.62242714474
816,54651.583399328716
817,54653.54197276935
818,54655.49815332798
819,54657.45194684445
820,54659.40335913728
821,54661.35239600372
822,54663.29906321989
823,54665.243366540875
824,54667.185311700785
825,54669.12490441292
826,54671.06215036985
827,54672.997055243475
828,54674.92962468518
829,54676.85986432592
830,54678.78777977627
831,54680.713376626605
832,54682.63666044714
833,54684.55763678803
834,54686.47631117948
835,54688.39268913186
836,54690.30677613575
837,54692.21857766208
838,54694.1280991622
839,54696.035346067976
840,54697.94032379188
841,54699.843037727114
842,54701.743493247646
843,54703.64169570835
844,54705.53765044507
845,54707.43136277472
846,54709.322837995365
847,54711.21208138632
848,54713.099098208244
849,54714.9838937032
850,54716.866473094764
851,54718.74684158813
852,54720.62500437014
853,54722.50096660943
854,54724.37473345648
855,54726.246310043716
856,54728.11570148558
857,54729.98291287862
858,54731.84794930158
859,54733.71081581546
860,54735.57151746365
861,54737.43005927195
862,54739.28644624868
863,54741.14068338478
864,54742.99277565384
865,54744.842728012234
866,54746.69054539917
867,54748.53623273678
868,54750.379794930166
869,54752.221236867554
870,54754.06056342028
871,54755.897779442945
872,54757.732889773426
873,54759.565899233006
874,54761.39681262642
875,54763.22563474195
876,54765.05237035148
877,54766.87702421057
878,54768.69960105856
879,54770.520105618605
880,54772.3385425978
881,54774.15491668717
882,54775.96923256184
883,54777.781494881034
884,54779.59170828818
885,54781.39987741098
886,54783.20600686146
887,54785.01010123607
888,54786.81216511574
889,54788.61220306595
890,54790.41021963679
891,54792.20621936304
892,54794.00020676425
893,54795.79218634478
894,54797.582162593884
895,54799.3701399858
896,54801.15612297976
897,54802.94011602011
898,54804.722123536354
899,54806.50214994323
900,54808.28019964074
901,54810.056277014286
902,54811.83038643466
903,54813.602532258155
904,54815.3727188266
905,54817.14095046747
906,54818.907231493875
907,54820.67156620472
908,54822.43395888466
909,54824.19441380426
910,54825.95293521998
911,54827.70952737431
912,54829.46419449575
913,54831.21694079894
914,54832.96777048468
915,54834.71668774003
916,54836.463696738305
917,54838.2088016392
918,54839.95200658882
919,54841.69331571975
920,54843.43273315109
921,54845.170262988526
922,54846.905909324414
923,54848.639676237806
924,54850.37156779452
925,54852.10158804719
926,54853.829741035326
927,54855.55603078538
928,54857.28046131079
929,54859.00303661203
930,54860.7237606767
931,54862.442637479544
932,54864.15967098251
933,54865.87486513482
934,54867.588223873034
935,54869.29975112106
936,54871.00945079027
937,54872.71732677947
938,54874.42338297506
