id,feature_2
917,56513.26987681587
918,56520.07046538415
919,56526.87105395243
920,56533.67164252072
921,56540.472231089
922,56547.27281965728
923,56554.07340822556
924,56560.87399679384
925,56567.674585362125
926,56574.475173930405
927,56581.275762498684
928,56588.076351066964
929,56594.87693963525
930,56601.67752820353
931,56608.47811677181
932,56615.27870534009
933,56622.07929390837
934,56628.879882476656
935,56635.680471044936
936,56642.48105961323
937,56649.28164818151
938,56656.08223674979
