id,feature_2
875,53721.1475303331
876,53716.877336263824
877,53715.91955693969
878,53713.94577954035
879,53716.325923900986
880,53720.117091238986
881,53721.68334260978
882,53721.32725237581
883,53703.248216722415
884,53693.05409115961
885,53690.129934755496
886,53689.648289387966
887,53691.83304311535
888,53693.72772038502
889,53697.35501996126
890,53698.02776958554
891,53708.16545179698
892,53715.79486835311
893,53704.04767367793
894,53707.38068595375
895,53708.10102744062
896,53710.17164548845
897,53714.579878087425
898,53717.5684739238
899,53718.17662370898
900,53720.04082564217
901,53721.29485673979
902,53722.60380899053
903,53722.82087753197
904,53723.41022115906
905,53716.181827656175
906,53723.27018536091
907,53723.117077493596
908,53723.201643504835
909,53722.662556319054
910,53721.7747524222
911,53721.65280829244
912,53719.90270499646
913,53716.59722667715
914,53716.288233770574
915,53714.7898408508
916,53712.63841092394
917,53708.362730699
918,53705.46090264455
919,53704.1597880486
920,53697.64129015622
921,53694.82909296643
922,53688.356321662206
923,53680.65166580928
924,53678.647467703086
925,53676.669322830065
926,53670.21175554004
927,53669.93496540111
928,53667.05886833477
929,53660.92359689483
930,53659.19689024587
931,53653.720200054195
932,53647.68950373169
933,53650.60940135849
934,53650.83202336488
935,53660.987913358644
936,53674.56594550923
937,53714.26389786615
938,53723.33126671524
