id,feature_2
763,55947.36795842662
764,55928.02759658714
765,55920.15937736359
766,55948.43203787811
767,55966.76417422213
768,55993.279344943265
769,56025.74998834797
770,56057.443590507595
771,56064.831750932564
772,56078.65552087486
773,56091.24567502091
774,56109.91186236003
775,56131.30436879345
776,56147.881325849165
777,56156.931319759926
778,56175.06493331582
779,56183.211158361846
780,56164.85984870775
781,56167.90249473538
782,56153.845251358536
783,56176.46040582037
784,56188.88223852166
785,56204.859345652534
786,56187.87295861694
787,56193.00425374197
788,56213.54763280579
789,56190.56441188351
790,56203.81930411951
791,56224.76775494444
792,56262.5581674121
793,56310.74622540577
794,56326.61614158895
795,56331.64204051913
796,56338.0539400765
797,56342.01236592247
798,56370.10544019963
799,56376.856642166575
800,56432.9537803407
801,56470.9610804563
802,56481.712707195096
803,56489.96339990687
804,56525.2090945173
805,56561.28342871226
806,56589.44474767187
807,56600.4177371192
808,56597.96561579754
809,56569.51751683619
810,56559.120584340446
811,56559.34864449711
812,56565.245735502656
813,56556.4338782427
814,56537.25235027852
815,56519.30742497716
816,56498.51820707051
817,56467.13131148419
818,56487.903021671926
819,56525.561994733136
820,56573.442995971935
821,56606.03745600101
822,56608.22835373954
823,56618.30833738184
824,56598.96797554236
825,56591.09975631881
826,56619.37241683333
827,56637.70455317735
828,56664.21972389848
829,56696.690367303185
830,56728.38396946281
831,56735.77212988778
832,56749.59589983008
833,56762.186053976126
834,56780.852241315246
835,56802.244747748664
836,56818.82170480438
837,56827.87169871514
838,56846.00531227104
839,56854.15153731706
840,56835.80022766296
841,56838.8428736906
842,56824.78563031375
843,56847.400784775586
844,56859.82261747688
845,56875.79972460775
846,56858.81333757216
847,56863.94463269719
848,56884.48801176101
849,56861.50479083873
850,56874.75968307473
851,56895.70813389966
852,56933.498546367315
853,56981.686604360984
854,56997.55652054417
855,57002.58241947435
856,57008.99431903171
857,57012.952744877686
858,57041.045819154846
859,57047.79702112179
860,57103.894159295916
861,57141.901459411514
862,57152.65308615031
863,57160.903778862084
864,57196.14947347251
865,57232.22380766748
866,57260.38512662709
867,57271.358116074414
868,57268.90599475276
869,57240.457895791405
870,57230.06096329566
871,57230.28902345233
872,57236.18611445787
873,57227.37425719792
874,57208.192729233735
875,57190.247803932376
876,57169.45858602573
877,57138.07169043941
878,57158.84340062714
879,57196.50237368835
880,57244.38337492715
881,57276.977834956226
882,57279.16873269476
883,57289.24871633705
884,57269.90835449757
885,57262.04013527402
886,57290.312795788544
887,57308.64493213256
888,57335.1601028537
889,57367.6307462584
890,57399.32434841803
891,57406.712508843
892,57420.536278785294
893,57433.12643293134
894,57451.79262027046
895,57473.18512670388
896,57489.7620837596
897,57498.81207767036
898,57516.945691226254
899,57525.09191627228
900,57506.74060661818
901,57509.783252645815
902,57495.72600926897
903,57518.3411637308
904,57530.762996432095
905,57546.74010356297
906,57529.753716527375
907,57534.885011652405
908,57555.428390716224
909,57532.445169793944
910,57545.700062029944
911,57566.648512854874
912,57604.43892532253
913,57652.6269833162
914,57668.49689949938
915,57673.52279842956
916,57679.93469798693
917,57683.8931238329
918,57711.98619811006
919,57718.73740007701
920,57774.83453825113
921,57812.84183836673
922,57823.59346510553
923,57831.8441578173
924,57867.08985242773
925,57903.16418662269
926,57931.3255055823
927,57942.29849502963
928,57939.84637370797
929,57911.39827474662
930,57901.00134225088
931,57901.229402407545
932,57907.12649341309
933,57898.31463615313
934,57879.13310818895
935,57861.18818288759
936,57840.398964980945
937,57809.01206939462
938,57829.78377958236
